Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cce821fc3816b8e20bf3a31e217f9621a1c9167c24da7f95861c4b1ee2fb365e,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.413054,52.738441,On or near Supermarket,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
9051ccdd084f1e84a4dfd13da220318bd96fccb60bd65fd592d59420084c82c1,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.035882,52.656344,On or near THE OAKS,E01026480,Breckland 006B,Investigation complete; no suspect identified
348484b4d1a1c1109981e6d656b482d6265db021ffca30f4ef2aa24a9975c206,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.733412,52.409889,On or near ST MARTIN'S WAY,E01026476,Breckland 017C,Investigation complete; no suspect identified
6e894998652ffe6bc4690e4783d219493cc238a120ec5dc86182e71f7dbf99af,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.372809,52.674333,On or near BUNKELL ROAD,E01026578,Broadland 008C,Investigation complete; no suspect identified
65ec07c0fc83c10e4707e9a46dfefd5bbb472570aee968432a43824781472577,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.289725,52.649465,On or near ALFRED NICHOLLS COURT,E01026800,Norwich 001D,Investigation complete; no suspect identified
742db375d88b24d64827002046fca502a162ac7718cbe302114d58a4e47ef238,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.121279,52.568409,On or near AYTON ROAD,E01026884,South Norfolk 007A,Investigation complete; no suspect identified
7c8410a0e8388a58e92726bc7130ec7d870e83d3eba09b9e4baecc5adefd85d0,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.521024,52.778231,On or near BIRCH DRIVE,E01026674,King's Lynn and West Norfolk 012B,Investigation complete; no suspect identified
b141e906207b42db918957dcf927f3e813a3cd9fb55401c75815e252581a5f56,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.727501,52.607408,On or near Shopping Area,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
b5a91e639097a8dfc8c1f9098de6664adf3659660c92a8f20816a8d0d84876bf,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.415421,52.706778,On or near GRAVELHILL LANE,E01026723,King's Lynn and West Norfolk 014D,Investigation complete; no suspect identified
6e1c894bf5b9c26d746289781d0c744a8d15f8ed3bda2c545cafaf4911269b89,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.750761,52.412445,On or near Parking Area,E01026468,Breckland 016A,Investigation complete; no suspect identified
fa5e1b10a5d5b43c8aad4195d9ebb2c742f69d3679a5cd3a0897c5621c9f45db,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.754466,52.417853,On or near GLEBE CLOSE,E01026469,Breckland 016B,Investigation complete; no suspect identified
15cd230c4fe6cbe3e231fc009ac7359f2ec59025194073decd0d01406e551810,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.295656,52.622364,On or near Parking Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
03f2363dd8eafe7bce5bda63b5542815a049847becc70c3600abbdffc8c241d9,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.754466,52.417853,On or near GLEBE CLOSE,E01026469,Breckland 016B,Investigation complete; no suspect identified
0f84f36725b9f0a5a53ef2ec4b8eacc66f53d237374409219e7e015af1a671a8,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.135795,52.579267,On or near Supermarket,E01026933,South Norfolk 007C,Investigation complete; no suspect identified
