Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
37a8c0e707200fcd37b7bd19caea4eca24d5aab63edd9b3644e74597e859d0f4,2017-01,North Yorkshire Police,North Yorkshire Police,-1.053974,53.957051,On or near ALCUIN AVENUE,E01013399,York 015C,Unable to prosecute suspect
692884df0ba9f6a7b765ce7c26f9ef15494617ce3fffc1b33f857c89a5048b09,2017-01,North Yorkshire Police,North Yorkshire Police,-1.270074,53.727321,On or near GAUK STREET,E01027892,Selby 009B,Investigation complete; no suspect identified
fcd8fd0aabb3df35ae2a1f27ef1c96931f3420b5d175636f46cda73b80a9ce12,2017-01,North Yorkshire Police,North Yorkshire Police,-2.272607,54.065520,On or near GREEN HEAD LANE,E01027573,Craven 003D,Investigation complete; no suspect identified
a361ebd744febf39c9ee6881ca396217b426a4ea462ed7be16cdc2cc272b5334,2017-01,North Yorkshire Police,North Yorkshire Police,-1.070434,53.933010,On or near MAPLE COURT,E01013365,York 023A,Investigation complete; no suspect identified
7c351e638c592be29f81ca0ff242b5bb1bc196015d2bca50ab4cb32a34e484dc,2017-01,North Yorkshire Police,North Yorkshire Police,-1.124692,53.950315,On or near TUDOR ROAD,E01013445,York 016F,Investigation complete; no suspect identified
b919f4033fe74238eb3c10f70a4c88c0df7855c957316901e0d95aee75e5697d,2017-01,North Yorkshire Police,North Yorkshire Police,-1.133596,53.947090,On or near THORESBY ROAD,E01013446,York 018D,Suspect charged
e0d7ba140824a5711d005158b6fae8febb3f6e87e70dad89445378f3c5538f1c,2017-01,North Yorkshire Police,North Yorkshire Police,-0.435469,54.293213,On or near FIELDSTEAD CRESCENT,E01027842,Scarborough 005A,Further investigation is not in the public interest
50c90b848b11a897eded9133f22a13bb0461170235d090d2ddbe47c0ada5e22b,2017-01,North Yorkshire Police,North Yorkshire Police,-1.122603,53.985210,On or near Parking Area,E01013432,York 007C,Investigation complete; no suspect identified
72201afe72b124afa7fd8c8433d07984c9f2c0ab73bb203dd9c00da2115c62f0,2017-01,North Yorkshire Police,North Yorkshire Police,-1.072438,53.996491,On or near RYEHILL CLOSE,E01013407,York 004B,Investigation complete; no suspect identified
e836e75a07fe41831465c1d87ceaa08c69c6d570f5134c0a388549ba61e8e157,2017-01,North Yorkshire Police,North Yorkshire Police,-1.121765,53.941657,On or near HIGHMOOR ROAD,E01013359,York 022E,Unable to prosecute suspect
e836e75a07fe41831465c1d87ceaa08c69c6d570f5134c0a388549ba61e8e157,2017-01,North Yorkshire Police,North Yorkshire Police,-1.121765,53.941657,On or near HIGHMOOR ROAD,E01013359,York 022E,Unable to prosecute suspect
017afa8be63a75d8391e3386cb7d6a668b66ef7663cb4aa0307fe93b490d4ed2,2017-01,North Yorkshire Police,North Yorkshire Police,-0.399565,54.282010,On or near Shopping Area,E01027806,Scarborough 006B,Local resolution
1f5ae246b8b21b18651b6143fd1cb2e69ffa6b688babbcd92e0ed521731d8079,2017-01,North Yorkshire Police,North Yorkshire Police,-1.082120,53.956460,On or near LOWER FRIARGATE,E01013366,York 013A,Investigation complete; no suspect identified
25444459664c1130d3c31f862a1bb9102429be9f1c503188ecca2cd51cb66a8a,2017-01,North Yorkshire Police,North Yorkshire Police,-1.043150,53.798584,On or near CHURCH MEWS,E01027876,Selby 003A,Investigation complete; no suspect identified
a235157e1c04242c87dfac20bcd8550979424e4be40ca3def0149a1bc52593b7,2017-01,North Yorkshire Police,North Yorkshire Police,-1.080932,53.957808,On or near COPPERGATE,E01033070,York 013I,Investigation complete; no suspect identified
48916014b3126b406feea6059dad680377963d6c1162f207f3db1681d3178a8e,2017-01,North Yorkshire Police,North Yorkshire Police,-1.530917,54.009013,On or near CHESTNUT GROVE,E01027738,Harrogate 010E,Investigation complete; no suspect identified
316e6131cf5039397743872efd1fff99aba6a07e80eb75fa906a9584fbd3a8d2,2017-01,North Yorkshire Police,North Yorkshire Police,-0.401302,54.282366,On or near Shopping Area,E01027806,Scarborough 006B,Investigation complete; no suspect identified
f1f7c3ba203992bf4743adc7c34d64f0dbdaa5e2aef472217634d6c942f904fe,2017-01,North Yorkshire Police,North Yorkshire Police,-1.096946,53.953058,On or near MOUNT PARADE,E01013417,York 017E,Unable to prosecute suspect
f1f7c3ba203992bf4743adc7c34d64f0dbdaa5e2aef472217634d6c942f904fe,2017-01,North Yorkshire Police,North Yorkshire Police,-1.096946,53.953058,On or near MOUNT PARADE,E01013417,York 017E,Unable to prosecute suspect
f333fc566e76a0765ca57920afa43d705460efa8627d841872539f4a528ce06a,2017-01,North Yorkshire Police,North Yorkshire Police,-1.091238,53.959756,On or near LEEMAN ROAD,E01033068,York 013G,Investigation complete; no suspect identified
