Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e9d380c8373c633ffee646bd9b600191396e04ab0ab051a91ac35135fc2dbece,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
1a6bf8939fe825fe8484e816deadb255ed53d9f8bd23a926dc4e9ef5ae324014,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
588b676f95794166f89221cf3ca3f19755184bdcefbe46074f826c54abff54b1,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
e3654d990de83f3fe86b72e29a9745e1c87a6da0487ace8015dd384c08ef8736,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
fccad3495ec5139dd42a9bd54994b715e83b9d98470b26533383b4cb8cb3b9e6,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
5529d82f4efe7ec42fcf5d27197f43063392b5d422b8e2f9a79ebe41b0742598,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
c3a2149d0a456babe9c6d017bb162b110f4ba92e8d25a1745d16489a84266a52,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
f94ff05dcf1972c4cc501d527c11ccee90b012db3cf827c76cc621dd62283714,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
03ab75a2f31bd3c20480829dc37356ccec1b04b1a1ae47c4971ec042bd2a4d2f,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
343b4dc0d82eade49bff74682beeeff2c67ef80251719412628f75455ccac3e2,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
5c755458faac853a2ad0010c6e4d0d3eadd01380d7112bc1eddc16b61e80ef44,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
91a67d37051ed2f8ebdcd344fe1e1cbe92ac563a760262ddeebe343384f62281,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
19310cc8cfd7f26cff48691bd62323b90120d8fbf330067ae2368d86e7099bbe,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
c3ed30b7ae2eedb6c7a5083eacf0fedf7c0e05669dd06c94b417489dccada300,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
e87e7fd4b800efa087c7a2b5e79b43af9f4a5bff598c947261b84f2c57007098,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
891145c8f32873f4f7fbb87cfe07894a3094e5906a0e342640b4afd5243712f9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
9001d93049b868b6175557045f57f66f6c31c0cefce4711683d8416b7059a035,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b303a0e8ba5eaf237d0c9a75a46739e9824fabefd727b0a73d7777559330fe46,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
95f24f0f535258d07dc3b1f6774ba49db3ab99f1b43d8e66c1a723d04f3ab9ce,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
4a10cfcba71e368df4a377cb6fbaa9a755418386dc665b2ff9f021ecc5da1dda,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
d4d8ed9e77c6f22c94b56394d975b287c25f2b920e05effa023d5d3d0b4baa65,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
abc7a6ca176ab50a157a7a1ddb0b95365f8e0c7a6ea52110e372ff924fb9cf55,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
f7bde4cb1930ca0dcd8fa84c59c98989c9002dc079cb21b435f6c7c806549f5a,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
713bc8dc9503404ca6ccbb9b025214e25a976ffcf10ab07b9e809286a9a25e26,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
18ec6a3d9c4e5c8f6a8a877e79675e9a577e9972488b1bb0cfdf624b332fbf73,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
67cba2f3758d00987a94eae89977ed313cecec9dc98abddc460dc12f453c2f9a,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
ca900e8c851d683c7338c4290e23fe1b876c4497a9df88d6903b968167cea5de,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
e1c170df1c99d71d54a058b3c2c6e54ebad2d6dfdfba0b0aa3deb644bb8ab67c,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b001b37712024932b51396e856d9d284f57245a897586b5ce3fe2a31f2dfe719,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
ff857c781d056a90b1c7a8459a32240bc8ef3ed0eecb0caca2cff02a30e10304,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
55d5a0644b01838dc2b7a4e4052aa0e96f754fdd29b685475cce59bf67f8e13a,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
12ed85693e483c86fe16b632e8ae3b5e3cf66d0a8c9b26ed44c85036668c57a0,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
35223caba0be6ad5eaa22da78b6be486f23340c7cf58a8f9cb1d187dda80af90,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
55faabf58800b2f5539e0956e5a2c1e09cd7566557bbb7f275529d91b7beee6f,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
d06732268516c57592e0befff953f88e19246c1690587aa90366c9089e42227b,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
c2e70909eda5d128e6c4455e24cdeb5cd7af80b38651ab5516c6a9298ed7510b,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
6d8360842d1586e8dec5d72db78fadd41d643f4dfaf0cadfaef0fafbda566d76,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
4b47eb3cf4b8abaef0e5e06c0ca5d8f60b3a9c39b8d20bb31c574eec2b3f6f19,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b37047e7119d07e990e15e13925d93e9f9de51138bc1ccea8ba2d89757a6591d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
2b9b0cebabb56150c25c52561d523590f716155ad3717803ba6f30ba39c059d9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
7bcb596c1470ef434ece320eb211d6a967c241e03b13689ecc7faa8bfd7730af,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
f3fb191cc7705da888fee33798ad291738ead968e4c00f294e64981f99c4388e,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
0b2a28a7992ca87464c362648bdfc38d8e442779d2f3104648806333dc9412c4,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
cc39e6cf994748c3ef17204d93109f7e12f457ecc6a54e25cbcde8ce05ec4226,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
12f48fb10e537e9921a31b89cb9d183cfa68941384ad3b409c5fd1892d197973,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
7624753658b51186e2f2ce16f04676194064b1a9f7551fcc36fe4346effbc94c,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
54c173ccd74298a1850704cf3deb86a5bb78218a75fad151ab8782b9fbfe650f,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
f0ec588baf198a3d3e5630a873c2b842250e8a287221457856528d217c2f7bbb,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
32583099f8b956fd25a6c830a9bcbf173ae38446e933ac4d39c222894c6b81f3,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
276b521c13bf1a2b86cbf00d107204a10d97b40adb473c1d0711424b073b45c2,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
f02d00cc398642564e86cb7fb1627b89e57b2b9a031a9af5c0a9ad1f6d72af1d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
289c8bca3cfc6083f57cf8cb362314cffeb4ff6dc612d310c6f5d60184eb4b22,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
01f6c9cad2f72dec506d3bbce30efac7f95278ed8861e6e1ac8bbf2ce8a06895,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
eb41b2887754f6d46164dd7776b58d292580732440b435965bae12dde09757d5,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
0e37a23ca223f3d7f3ac4eef44676d1174e2d76f9b2864affb2f9d932f57d2a9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
98fac5d54cfec3a01daa3d9bd89db527f6d309dee2f7b5b66f07e37d07173400,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
0dcfcabab274800b338af8dddacc1435f1f4972b25583bd24df16d1732274b0a,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
aee9d3a07e5a0879861f5d20d56a8764f0209059e761352f0b71daee00ab5b24,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
7420e9878e624337dd992914f9515ce827d05f5a42f761ee228035b53c6e74de,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
54b4e12fb838ae2577b5ba0c7c4381f90e2340cd48ea03f7f45e8f95683fe3cc,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
48ae5c36df2c1b55169f4c44e6c696367071ba45e446dc8562d29aea8ad8c239,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
1d4d28a7e5c03db0fa5a28749537d390f3bddb7a2ab23e0d2f27b163a2df7b03,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
3f4bfa3f437c93328bec35d4a37dec5a8af85ae003d174ec17b778e16acf9beb,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
368505ce0758c2363300c6dca1c205626539739f53eaf4c0a4f552cc03a368e6,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
739e87607ea074ab4c9a6ce3e4dfc7204e00f080ffc4ef47d26e726485291e40,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
9178ccb85fa61d83a26460e1bec40673955616dd824d3028583b51c5fe637ffd,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
235059840937294dee58050ab28defe3d140e2ec529b55507f63bfe2c60087a3,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
08901959e44ac9ef86352b96f308f16e0761f4caf91f5c4ad9825b40b1033c3a,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
78fc36027cd17a32341ba1fa4da0f2212858517bc6f5ada59fdbe6efe54e4ca1,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
96abcbfeb456976df1c77efe9462177541cee055853ac3fcf9b8130a6bf3f1f6,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
